group_id,index,brickid,brickname,objid,type,ra,dec,ebv,flux_g,flux_r,flux_i,flux_z,psfsize_g,psfsize_r,psfsize_i,psfsize_z,sersic,sersic_ivar,shape_r,shape_r_ivar,shape_e1,shape_e1_ivar,shape_e2,shape_e2_ivar,mag_g,mag_r,mag_i,mag_z,mag_w1,mag_w2,mag_w3,mag_w4,g_r,r_i,r_z,i_z,Separation
217706,301,327414,3416m007,6522,SER,341.6656330986768,-0.7430487247990872,0.074961655,50.38925,125.59821,186.74686,243.42339,1.4438906,1.1977645,1.1111331,1.0798404,1.5334008,196617.69,3.137153,372315.12,0.26624063,5890742.0,0.19362716,4752568.5,18.244156,17.25254,16.821867,16.534094,16.62452,17.047333,16.370007,,0.9916153,0.4306736,0.71844673,0.28777313,0.0946334328606233
456908,302,408358,2214p135,5532,DEV,221.5909731619383,13.47682679719014,0.018561041,189.02821,414.31473,0.0,777.4142,1.5214963,1.2993118,0.0,1.3154833,4.0,0.0,5.779914,35316.445,0.07056467,2114017.0,0.059921466,1915167.4,16.808683,15.956674,Infinity,15.273369,15.486112,16.03345,15.721395,16.130917,0.8520098,Infinity,0.6833048,Infinity,0.10531337573490486
283102,303,390019,2207p102,2798,SER,220.75483855662,10.28774846497987,0.02361372,343.63718,695.25385,958.6191,1179.3253,1.8332524,1.9039601,0.0,1.4495059,2.1871839,122904.36,5.8737164,83525.65,-0.18480211,5378607.0,-0.07303227,3678573.0,16.15975,15.394642,15.045885,14.820916,15.174015,15.719578,14.589139,13.878467,0.7651081,0.3487568,0.5737257,0.22496891,0.034156346354643694
305920,304,438926,2550p190,1619,SER,255.0252003046449,18.93987619334023,0.06547178,38.32868,94.94051,0.0,200.39749,1.7278695,1.6139646,0.0,1.2517966,1.9507669,10351.529,3.2384727,26814.082,-0.3252728,489636.84,-0.011820076,241990.62,18.541191,17.556372,Infinity,16.74527,16.424854,16.572187,14.755795,12.605705,0.9848194,Infinity,0.8111019,Infinity,0.0376712369978119
469294,305,393948,1389p110,4232,SER,139.0123843143147,11.11182996652149,0.03044319,39.515926,96.013824,139.11443,178.11871,1.5689441,1.381729,1.6371603,1.1101314,3.359801,7593.168,1.9568135,461607.78,-0.17928305,1042136.7,0.092788205,1002307.6,18.50807,17.544165,17.14157,16.873226,17.060469,17.509972,16.715084,,0.96390533,0.40259552,0.6709385,0.26834297,0.2962343433241146
65820,306,309494,1803m037,3565,SER,180.3776359708608,-3.690240971683358,0.028610634,58.52746,147.22977,223.04706,299.55292,1.3423773,1.163333,1.2597771,1.3892182,4.495154,8136.984,1.7302632,315380.9,-0.4918909,1805454.1,0.050061032,1469820.5,18.0816,17.080011,16.62901,16.308817,16.388765,16.870617,16.298855,,1.0015888,0.45100212,0.77119446,0.32019234,0.034335609386633284
62205,307,410379,0209p140,2623,SER,20.99245650291213,14.10116561917561,0.04054395,55.79644,134.88046,0.0,255.17337,1.696014,1.6274822,0.0,1.469681,1.4986705,47663.18,3.4405634,82806.99,0.2535703,1673968.0,-0.0046101776,761153.06,18.133484,17.175127,Infinity,16.482912,16.536444,16.981417,16.021488,,0.95835686,Infinity,0.69221497,Infinity,0.07009438629483654
389207,308,422374,2411p160,1280,SER,241.0625025693933,16.10222683262753,0.035900712,41.870857,95.585175,133.75012,169.52866,1.5524462,1.259347,1.2434379,1.4007007,5.3920083,10809.46,1.5748603,562428.6,-0.18563317,2372415.5,0.13661721,2095743.6,18.44522,17.549025,17.184265,16.926891,17.159431,17.672289,18.512356,14.827172,0.89619637,0.36475945,0.62213326,0.2573738,0.08899648186911266
253824,309,459117,2515p227,93,SER,251.4611303810813,22.82213211906214,0.048801027,42.89263,84.770164,0.0,146.55655,1.6569232,1.3519896,0.0,1.2887205,0.8986113,34822.883,1.8452749,171063.02,0.07664699,631122.75,-0.11607215,791826.25,18.419043,17.679392,Infinity,17.084988,17.132511,17.496851,15.445662,14.991843,0.7396507,Infinity,0.5944042,Infinity,0.08572918754025058
99528,310,274442,3591m100,5745,SER,359.0755660999674,-9.883283199868568,0.033485044,71.72834,198.07584,288.23618,379.71478,2.93144,1.35171,1.2719873,1.4049325,5.5211945,121935.67,3.6186786,628181.4,-6.897949E-4,1.0136499E7,-0.23153265,1.6615504E7,17.860773,16.757921,16.350628,16.051355,16.117262,16.546352,,14.809464,1.1028519,0.40729332,0.70656586,0.29927254,0.04648613731490339
384856,311,492569,1870p292,3070,SER,187.0343302807669,29.2171449792449,0.0221731,41.841957,104.074,145.12857,197.27435,1.4614012,1.1963915,1.5787573,1.3893313,1.4346591,30562.682,3.3621776,343999.3,-0.050818052,584734.6,0.08719265,1354000.0,18.44597,17.456644,17.095617,16.762323,17.199968,17.709774,,,0.9893265,0.36102676,0.6943207,0.3332939,0.08935307829370248
402831,312,416360,1232p150,1235,SER,123.1526829239045,14.93635774309035,0.037331805,97.053566,201.5499,302.66098,388.69714,1.4068564,1.3281265,1.1576595,1.3499893,4.213589,25887.559,1.8453056,669361.7,0.2834017,4599208.0,-0.09319068,3226529.8,17.53247,16.739044,16.29761,16.025972,15.48838,15.558555,14.238121,12.469954,0.7934265,0.44143486,0.7130718,0.27163696,0.06297052796862791
286455,313,498970,2293p305,1128,SER,229.2663894473158,30.54386180448933,0.022490442,111.68443,297.18478,0.0,596.4265,1.5744694,1.5676666,0.0,1.1898007,5.612313,18940.09,6.452819,16402.674,-0.047855515,747472.56,0.11021882,1304106.8,17.380018,16.317434,Infinity,15.561108,15.694705,16.150206,17.952984,,1.0625839,Infinity,0.7563267,Infinity,0.023208195501296183
371393,314,485114,2292p277,1644,SER,229.1821445975083,27.77012447619954,0.03474224,62.113495,105.70753,0.0,159.13379,1.5004132,1.2724168,0.0,1.2268106,0.8312675,50630.08,2.4799368,468314.47,0.13846014,1692484.2,-0.07160921,894344.1,18.017035,17.439735,Infinity,16.995594,17.241453,17.743137,15.509482,15.00491,0.5772991,Infinity,0.4441414,Infinity,0.053061365338385375
369777,315,479985,2290p267,387,SER,228.9337635291761,26.80024320049042,0.04467281,48.07978,117.91365,0.0,222.18684,1.387764,1.2847923,0.0,1.2148945,2.148273,15980.757,2.0376945,138612.03,0.30533326,1056776.8,-0.056176458,590344.7,18.295094,17.32109,Infinity,16.633204,16.83425,17.37625,18.812172,,0.97400284,Infinity,0.6878872,Infinity,0.15009379261779704
126226,316,331005,1593p000,6024,SER,159.4230817299921,0.0917969508424206,0.06918798,45.963387,106.74318,153.09306,198.1101,1.3673615,1.2356586,1.6236649,1.1782295,3.4248214,18916.746,2.5007286,400921.78,-0.3752963,2412175.2,0.07081946,1667793.9,18.34397,17.42915,17.037611,16.757734,17.124077,17.71212,16.59113,,0.9148197,0.39153862,0.6714153,0.2798767,0.020819676845801438
219312,317,489823,1234p287,3204,SER,123.4813857985689,28.82811877947942,0.03274351,47.028,111.69714,160.62877,206.68103,1.87621,1.5229115,1.3310148,1.5735998,4.676626,5271.7393,2.2676933,73765.64,0.08795626,679072.0,-0.02928532,333866.75,18.319109,17.379894,16.985441,16.711748,16.986416,17.562454,18.019281,,0.9392147,0.39445305,0.66814613,0.27369308,0.08653378106907164
462697,318,424965,1952p165,3180,SER,195.2351124558259,16.46861938787494,0.021539237,43.769787,99.75367,149.68234,193.62834,1.291029,1.1637003,1.0830947,1.0703704,1.7553601,59196.57,2.1276271,414995.8,0.30484524,3057269.0,0.14889415,2042520.6,18.397064,17.502678,17.062073,16.782578,16.674723,16.970552,15.272539,,0.8943863,0.44060516,0.7201004,0.27949524,0.08569898162505832
447969,319,433090,1591p180,73,SER,159.0107855484663,18.06336391058359,0.027711226,115.71165,245.97972,358.1076,453.8574,1.560397,1.1231943,1.2045873,1.1419222,6.0,13622.066,6.591741,45304.445,0.26214045,1415078.0,-0.20583262,896788.5,17.341557,16.52275,16.114965,15.857701,15.794257,16.162277,14.136024,,0.8188057,0.40778542,0.66504955,0.25726414,0.07654993631559054
86659,320,345576,2021p025,2312,SER,202.082179869267,2.606733079449564,0.0269978,95.86336,228.81363,332.1947,422.5023,1.577223,1.4707894,1.2280554,1.4366068,2.1744716,120367.45,3.0347676,330162.84,-0.02875458,5082830.0,-0.0072213556,2331017.0,17.545868,16.601295,16.196518,15.935428,16.213835,16.721786,17.746964,15.315207,0.94457245,0.40477753,0.6658678,0.26109028,0.05293952187519296
343565,321,406909,2096p132,4297,SER,209.6492389181195,13.20120773518834,0.031578474,86.64936,220.34193,0.0,431.60925,1.3016881,1.1580924,0.0,1.3596716,3.2519264,49799.574,1.9233946,669939.06,0.36279908,4764509.0,-0.13231146,3343183.2,17.655586,16.642258,Infinity,15.912273,16.001772,16.467781,17.036251,13.52007,1.0133286,Infinity,0.7299843,Infinity,0.057870285700952415
89703,322,341075,1568p017,2689,SER,156.8071942618577,1.795670089489533,0.04052454,44.28807,102.80769,151.873,194.79489,1.2544608,1.3992392,1.3088202,1.6546822,3.7472804,18927.17,1.9838848,388192.4,0.15860063,2442833.5,-0.06265813,1507231.9,18.384283,17.469936,17.046299,16.776056,16.691181,17.0536,14.978848,,0.9143467,0.4236374,0.6938801,0.2702427,0.021955762658071167
462530,323,422205,1972p160,4539,SER,197.3985677759532,15.9744248732352,0.024251137,76.35222,205.91048,294.0014,397.43616,1.391873,1.2022902,1.3871255,1.2276073,4.629182,11423.159,3.2155073,83751.28,-0.21671972,1396782.6,-0.45247468,1686135.4,17.792946,16.715803,16.329126,16.001831,16.12684,16.505035,17.768309,,1.0771427,0.3866768,0.7139721,0.3272953,0.13480861105240285
422255,324,457430,1552p225,4949,SER,155.3864205336913,22.54628682039983,0.021609854,1065.5901,1749.308,2234.3618,2549.284,1.4654146,1.2296925,0.0,1.3066425,1.2995905,467316.44,15.876247,86637.17,-0.1753328,6892795.5,0.06356135,3560306.8,14.931025,14.392835,14.127116,13.983954,14.547784,15.096769,13.738679,13.467726,0.5381899,0.26571846,0.40888023,0.14316177,0.32057940139116
226259,325,389738,1494p102,3820,SER,149.4633627878927,10.3028305054038,0.035938833,43.63002,116.76395,175.4702,234.46425,1.4988251,1.1910193,1.412576,1.40721,6.0,5949.8135,3.9156814,76120.04,0.011936958,495667.1,-0.3882265,770473.8,18.400536,17.331728,16.889492,16.574808,16.486597,16.850067,16.600685,16.340132,1.0688076,0.44223595,0.75691986,0.3146839,0.12177794345798378
443011,326,446761,1726p205,3200,SER,172.6384043795925,20.41231809726592,0.022072285,76.87898,210.49547,308.28488,404.83798,1.3243798,1.0786271,1.4424542,1.4964951,5.3685813,10217.706,3.031739,74464.61,-0.15873665,1261506.0,-0.034451734,719366.0,17.78548,16.691893,16.27762,15.981797,16.059408,16.487263,16.947569,,1.0935879,0.4142723,0.7100954,0.2958231,0.1400941335585337
64506,327,313835,1868m030,5308,DUP,186.9241362113408,-3.057883868996037,0.040092465,0.0,0.0,0.0,0.0,1.1770779,1.5671971,1.1990764,1.3057988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,,,,,0.012852180740506779
59960,328,335314,1566p007,3785,SER,156.6518877747679,0.7356047725327763,0.052470464,129.72195,331.52023,488.5373,644.4601,1.5229946,1.4502108,1.2288927,1.3563637,6.0,33662.5,3.5518754,2429052.0,0.13996172,6640080.0,-0.17392701,6537265.0,17.217466,16.198725,15.777756,15.47701,15.608112,16.144081,17.939985,18.727577,1.0187416,0.420969,0.721715,0.30074596,0.04282393237131296
151749,329,499074,2594p305,2581,SER,259.4265475762915,30.46414268914406,0.049878728,36.30454,106.24958,0.0,213.46686,1.5495671,1.9199302,0.0,1.3675847,5.243172,1375.349,1.662437,61046.29,0.023109818,249524.08,0.021018809,228631.5,18.600098,17.434181,Infinity,16.676674,16.74142,17.199877,17.770466,,1.1659164,Infinity,0.7575073,Infinity,0.01985010244529879
267342,330,394038,1618p110,5536,SER,161.9211211422172,10.91143149151924,0.033600923,74.23528,192.94191,284.7136,374.10883,1.3446066,1.1453192,1.5526277,1.1742333,5.4337606,20826.629,4.851975,39729.996,0.02982686,922748.2,-0.14523582,1655471.9,17.823475,16.786434,16.36398,16.067505,16.354326,16.782543,,,1.0370407,0.42245483,0.7189293,0.29647446,0.04311163486831226
98600,331,284619,0528m080,889,SER,52.72868682162549,-7.888022211149601,0.082810916,53.073162,143.99315,227.30165,304.43085,1.4596186,1.4744006,1.7573956,1.0451742,2.1990013,46031.992,3.2326705,152048.86,-0.4962915,3423176.5,0.14322518,2282905.5,18.187813,17.104145,16.608494,16.291279,16.214327,16.629723,15.83483,15.346542,1.0836678,0.49565125,0.8128662,0.31721497,0.0626154799558853
468715,332,431704,1557p177,372,SER,155.6495935200792,17.64250851774839,0.038344156,107.84509,170.73778,206.77971,231.06741,1.5018231,1.4775046,1.1011313,1.0724555,1.9528484,56815.18,3.8419156,290630.22,-0.017582554,1094025.0,-0.045133438,1932490.9,17.418,16.919176,16.71123,16.590652,16.916967,17.337973,15.492958,,0.49882317,0.20794678,0.32852364,0.12057686,0.12240788218441455
372298,333,487624,2189p282,1074,SER,218.8909184586418,28.13870542970619,0.021390695,93.34418,151.79535,0.0,216.1172,1.3946681,1.4928015,0.0,1.287503,1.4401604,33800.3,4.695531,19281.2,0.15496705,748825.56,-0.055165455,351641.06,17.574781,17.046854,Infinity,16.663277,17.384926,17.829344,18.204649,13.380183,0.5279274,Infinity,0.38357735,Infinity,0.018917126847684266
423257,334,453434,1586p217,3358,REX,158.6809332266315,21.71119241036629,0.023083646,41.198215,73.68512,108.82967,125.74641,1.3162882,1.0748919,1.1603092,1.2745552,1.0,0.0,0.98127884,1295787.4,0.0,0.0,0.0,0.0,18.462805,17.83155,17.408133,17.25126,17.14567,17.452122,15.108623,13.521448,0.6312542,0.42341805,0.58028984,0.1568718,0.07443679938977847
327029,335,336034,3366p007,5869,SER,336.6375627698986,0.8575851047201658,0.06310129,127.53736,314.93936,458.56787,605.4624,1.3992614,1.1079533,1.2786918,1.0653304,5.304039,84043.625,3.1196182,477293.8,-0.0825434,9684265.0,0.04447687,7654564.5,17.235907,16.254433,15.846491,15.544782,15.692865,16.18768,15.889415,13.578151,0.9814739,0.40794182,0.709651,0.30170918,0.07480034455630677
409484,336,496234,1591p300,5003,DUP,159.1633351813014,29.93598913677853,0.019538214,0.0,0.0,0.0,0.0,1.8934791,1.8625377,1.4569204,1.2250524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,,,,,0.11381026585670141
150149,337,321159,2178m017,5127,SER,217.8338458605564,-1.750925607608011,0.043214433,190.76999,428.68695,603.0467,768.6284,1.4124496,1.2967385,1.3110999,1.1625916,5.5497947,286295.5,2.5508068,3126596.8,-0.033413947,4.5851548E7,0.012381336,3.4006688E7,16.798725,15.919649,15.549123,15.285709,15.608765,16.181522,17.249203,15.527308,0.879076,0.3705263,0.63393974,0.26341343,0.04597318029247113
350313,338,462630,1248p235,826,SER,124.7542231103682,23.40037480258496,0.04792597,66.177055,140.53543,201.7274,258.79752,1.4873457,1.0783044,1.4667588,1.3379583,1.5457851,47445.68,3.5094514,879103.6,-0.44906595,1487460.4,0.12862678,2859685.0,17.94823,17.130535,16.738089,16.4676,16.423475,16.73868,14.850173,13.247863,0.8176956,0.39244652,0.66293526,0.27048874,0.15073519484777126
120058,339,354101,1751p040,669,SER,175.0193516564634,3.91861668952232,0.020593569,120.39539,296.95535,447.4261,583.0257,1.2888124,1.1257888,1.3189012,1.100582,5.2045884,22097.688,4.275087,73704.65,-0.58897144,3767650.5,0.036547687,2639099.0,17.298475,16.318272,15.873197,15.585781,15.758802,16.285458,16.617239,13.086698,0.9802036,0.44507504,0.73249054,0.2874155,0.005002235287827223
423282,340,456122,1620p222,5514,DUP,161.9352634060473,22.17165702652101,0.022732925,0.0,0.0,0.0,0.0,1.5764471,1.3395171,1.1394366,1.1411986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,,,,,0.07049340126511133
406049,341,447980,1379p207,5301,DUP,137.9247477437626,20.82211008577568,0.033533752,0.0,0.0,0.0,0.0,1.4820377,1.3459984,1.2758614,1.2706261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,,,,,0.09269581710689831
457179,342,418101,2134p152,3656,EXP,213.5376309319143,15.26761829169051,0.02011389,64.91445,118.83625,164.38829,193.54134,1.3954093,1.4192998,1.5978369,1.3127873,1.0,0.0,2.0390656,319428.47,-0.08702279,1672942.0,0.07337089,1551714.1,17.969147,17.312628,16.960323,16.783066,16.794828,17.109186,15.096107,,0.65651894,0.35230446,0.529562,0.17725754,0.051851353777097736
67716,343,329458,1326m002,8565,SER,132.743338804767,-0.2288483361583068,0.02921132,174.25,417.92627,593.32715,764.0031,1.343887,1.1762699,1.3269259,0.9895823,4.900738,63372.312,3.2623875,7576344.5,-0.036142085,1.1800961E7,-0.18092534,1.4450431E7,16.897068,15.94725,15.566765,15.292262,15.543405,16.065142,17.521185,,0.94981766,0.38048553,0.6549883,0.27450275,0.018309333984432144
57669,344,328409,2303m005,1167,SER,230.2925833649616,-0.4384903747133895,0.06276298,112.85464,184.60588,230.69797,271.32285,1.647658,1.4648733,1.0810173,1.3154619,1.414721,177335.19,4.8819585,74938.125,-0.036256436,1676284.5,-0.09559404,3292583.0,17.368702,16.834387,16.59239,16.416285,16.886183,17.30566,15.377006,,0.5343151,0.24199677,0.41810226,0.1761055,0.08730441490547383
289823,345,382821,1970p090,342,SER,196.9513958653545,8.893066470844046,0.026320914,98.90434,233.9378,336.93768,433.52716,1.3964956,1.3662231,1.3342717,1.223473,5.395425,20413.902,10.896397,9292.694,-0.14442824,761305.9,0.11736092,695013.75,17.511961,16.57725,16.181126,15.907459,17.226694,17.598795,,13.032297,0.93471146,0.3961239,0.66979027,0.27366638,0.09512544720104489
399905,346,453349,1358p217,3905,SER,135.8317353813974,21.72009554008647,0.030816322,157.47574,278.37762,361.10413,419.5183,1.7121313,1.3761504,1.4162958,1.4080267,0.9547069,341917.1,3.9004624,283792.16,0.20387168,7038945.0,0.027796952,3286480.8,17.006966,16.388414,16.105919,15.943123,16.158352,16.620586,14.661405,13.586827,0.61855125,0.2824955,0.44529152,0.16279602,0.19138637362136907
468270,347,427567,1540p170,1492,SER,153.9494663506564,17.0241968494224,0.034313794,155.81587,374.1252,545.6488,710.7534,1.403092,1.4593556,1.1684147,1.6034805,6.0,42982.082,4.998529,92962.98,0.08941087,4574677.5,0.024425592,2765094.8,17.01847,16.067457,15.657717,15.370703,15.628408,16.180264,16.275867,14.98911,0.95101357,0.40974045,0.69675446,0.287014,0.049720423974718105
92725,348,351259,1836p035,3690,SER,183.5585907430321,3.470230989389608,0.019375784,210.2207,442.8003,640.0531,814.1892,1.8573477,1.3956418,1.0027646,1.3786614,2.4522758,1534666.6,3.165041,4.3069768E7,-0.078427516,1.03894864E8,0.21431173,1.4710776E8,16.693312,15.88448,15.48446,15.223186,15.24651,15.679538,14.000073,13.553862,0.8088312,0.4000206,0.661294,0.26127338,0.16406837954179523
224207,349,499860,1273p307,898,SER,127.2152065256219,30.63771158859308,0.052532792,97.40105,150.51074,0.0,227.08037,1.5658118,1.3279084,0.0,1.3044962,1.3281349,71703.42,3.047645,151987.55,0.2661408,2316339.8,0.38033038,2662550.2,17.528591,17.056082,Infinity,16.60955,16.571747,16.878355,14.522843,12.925571,0.47250938,Infinity,0.4465313,Infinity,0.019204395628925005
428473,350,437427,2196p187,4741,SER,219.7921088677658,18.63692971047866,0.05047343,54.69847,116.92057,0.0,202.89722,1.4722652,1.50589,0.0,1.1811694,3.448674,4011.9783,2.2466571,108150.5,0.17256768,511405.84,0.1143523,424420.9,18.155062,17.330273,Infinity,16.73181,16.929827,17.373451,15.882684,15.943473,0.82478905,Infinity,0.59846306,Infinity,0.06049844581251199
120645,351,355519,1701p042,5872,EXP,170.1982092061454,4.354381759894145,0.0473005,73.05447,128.41951,169.8747,194.30171,1.4203258,1.164151,0.9163303,1.2360036,1.0,0.0,2.5254307,170703.52,0.27532834,1949719.4,0.021978168,988845.7,17.840883,17.228422,16.924679,16.778809,17.041853,17.498386,16.129398,,0.6124611,0.30374336,0.44961357,0.14587021,0.04772923688154411
462840,352,427709,1911p170,2581,SER,191.045989384041,17.03222241099441,0.027499832,40.15376,98.80637,141.47012,182.0359,1.2118433,1.0563016,1.4304336,1.166408,6.0,1623.1776,1.8434314,73708.36,0.013731861,246608.34,0.31909677,387616.34,18.490685,17.513037,17.123339,16.849607,17.106464,17.652662,16.692926,,0.9776478,0.38969803,0.66342926,0.27373123,0.5736533125111971
431413,353,434435,1522p182,5072,DUP,152.3444744210865,18.13782171346848,0.039394256,0.0,0.0,0.0,0.0,1.6366713,1.2402455,1.9878403,1.042839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,,,,,0.1070354231029908
471371,354,423424,1541p162,751,SER,154.0233165854706,16.13324107065269,0.031668957,47.58221,115.78135,165.0556,212.13527,1.6252794,1.7027977,1.2468046,1.4803468,6.0,3429.0464,2.1225097,79739.02,0.0015359966,318061.62,0.041194808,658395.2,18.306389,17.340904,16.955925,16.683468,16.936008,17.392593,18.06838,,0.9654846,0.38497925,0.6574364,0.27245712,0.021643772620318774
67399,355,322458,1826m015,1181,DEV,182.5336532376865,-1.569623945117985,0.020978402,74.79885,174.39333,246.62935,312.51334,1.2830443,1.2431443,1.2063339,1.4047244,4.0,0.0,2.4355848,445414.44,0.2393429,3809918.5,-0.36142102,3238183.2,17.815262,16.896175,16.519888,16.262829,16.45778,17.011652,17.321375,,0.91908646,0.37628746,0.63334656,0.2570591,0.10633695747836067
148170,356,318218,2026m022,1638,SER,202.5184771429304,-2.225021217404305,0.03838695,100.40884,241.34235,343.9758,449.70868,1.5690614,1.2111971,1.2652627,1.1816932,4.5196304,92171.55,1.7765383,8338279.5,-0.028683508,1.9309706E7,-0.21537624,2.5355528E7,17.49557,16.543417,16.15868,15.867672,16.112288,16.651583,18.239498,,0.95215225,0.384737,0.675745,0.291008,0.0252018858595258
127496,357,352826,2159p037,3344,SER,215.9633803276477,3.744314476509309,0.029605737,170.654,340.31378,475.52115,584.0576,1.5066146,1.3614911,1.243809,1.144212,4.1580825,53306.78,10.640459,411228.3,-0.07509704,1529101.2,-0.081958465,1783391.4,16.919708,16.170301,15.807076,15.58386,17.445654,20.319622,15.336987,,0.7494068,0.36322594,0.58644104,0.2232151,0.022989841685813694
450644,358,438703,1962p190,3987,SER,196.2996090675974,18.97075335567067,0.0251873,45.52994,97.3058,130.55292,163.89523,1.4713385,1.3162533,1.6634002,1.1261274,3.2357821,7643.222,1.4703387,156177.23,0.13849539,450055.34,-0.42642248,569193.1,18.354258,17.529654,17.210533,16.963585,17.303185,17.83866,17.593445,,0.82460403,0.3191204,0.56606865,0.24694824,0.10879422966244233
160863,359,287153,3316m077,3418,SER,331.6699475202834,-7.814975498281659,0.03562785,87.74556,212.1064,307.15103,397.156,1.5040995,1.1930374,1.3834163,1.4461693,6.0,10556.746,4.546207,30012.156,0.1630503,1045192.2,-0.059437893,627120.8,17.641937,16.683615,16.28162,16.002598,16.323004,16.928518,16.326653,,0.9583225,0.4019947,0.6810169,0.27902222,0.04148602517930289
420786,360,427508,1385p170,4135,SER,138.6277998236859,17.04969850085401,0.025686946,0.7194086,3.1375632,4.578139,6.1922445,1.4872818,1.322311,1.3716166,1.3236318,0.5,78.60412,0.6547637,6735.5903,0.7245192,3079.8867,0.27823526,3552.9543,22.857561,21.258518,20.848278,20.52038,20.328835,19.578085,,13.123766,1.5990429,0.41024017,0.7381382,0.32789803,0.3787225332219378
293745,361,378577,2048p082,4302,EXP,204.9288885428804,8.327290771762668,0.033336326,79.37328,131.41437,173.65956,201.57008,1.5305213,1.4405311,1.3021055,1.1278412,1.0,0.0,2.9661539,261962.05,-0.07858808,2217272.5,-0.33538118,4113863.0,17.750814,17.203392,16.900753,16.738935,16.997238,17.398674,15.396231,15.201372,0.5474224,0.302639,0.46445656,0.16181755,0.26317141837001395
221967,362,385550,1677p095,3804,SER,167.7616663680252,9.521441530272185,0.02272236,53.294037,103.18865,146.58261,185.1928,1.3393996,1.5169388,1.2667859,1.0894756,0.94697106,64224.0,2.2073843,227061.17,-0.27208543,1537501.0,-0.22265102,1373923.9,18.183304,17.46592,17.084793,16.83094,16.752495,17.138828,14.94121,13.352907,0.71738434,0.3811264,0.63497925,0.25385284,0.018296433728418767
277554,363,379928,1859p085,4916,SER,186.0155228212207,8.410719890087769,0.023512298,161.78796,320.52603,432.2012,535.2366,1.384122,1.2284312,1.1975102,1.154561,4.953263,49755.594,13.8336,6728.42,-0.07516688,1204316.9,-0.3279998,2332234.0,16.977634,16.235342,15.910785,15.678636,16.72142,17.166225,18.625679,13.531575,0.7422924,0.3245573,0.5567064,0.23214912,0.08539425158343923
315807,364,405522,2139p130,3214,DEV,214.0099048273768,13.03649306765972,0.023696914,51.602337,119.7851,0.0,226.81844,1.5586911,1.4230248,0.0,1.079839,4.0,0.0,1.7634281,210679.5,0.07442616,372616.84,0.3103144,473714.62,18.218327,17.303993,Infinity,16.610804,16.768314,17.038746,16.162008,15.436855,0.91433334,Infinity,0.6931896,Infinity,0.029626692216473748
128589,365,359959,2029p050,1069,SER,202.8382322623494,5.015867717822394,0.02788075,36.037945,106.18366,157.74336,211.68654,1.9887216,1.4766436,1.3200238,1.348699,4.7772517,3997.312,1.6848983,165373.6,0.14760488,683366.4,0.11596715,599461.94,18.6081,17.434856,17.005123,16.685766,16.720356,17.140192,18.511934,,1.1732445,0.42973328,0.7490902,0.31935692,0.07547662054459359
386301,366,490109,2049p287,2495,SER,204.933825519433,28.64642455637235,0.014019878,199.962,386.05658,0.0,631.45416,1.2686248,1.1440427,0.0,1.2035578,2.6369345,90204.195,2.4551227,488617.28,0.011715345,4302028.0,-0.02667211,5660445.5,16.747631,16.033373,Infinity,15.499146,15.883753,16.352386,15.070873,12.343882,0.7142582,Infinity,0.5342274,Infinity,0.14328826050105367
432521,367,434429,1507p182,3013,SER,150.7431824684361,18.22210922463557,0.03852278,46.5364,104.96348,158.2818,203.42455,1.47646,1.2678554,1.3828267,1.2321944,1.963746,27292.463,2.0345802,261258.42,0.063560344,1151423.0,-0.11044183,1560787.0,18.330519,17.447405,17.001423,16.728992,16.546095,16.673832,14.3927,,0.88311386,0.44598198,0.7184124,0.27243042,0.030752925582641744
471359,368,422035,1531p160,583,SER,153.0155382913527,16.03545889738884,0.044015095,43.112926,82.57598,118.83203,143.05421,1.6879852,1.5404148,1.5163162,1.1628314,1.5698926,15165.423,2.1132271,134624.22,-0.082422554,566234.5,0.40227678,955698.06,18.41348,17.707865,17.312666,17.111248,17.042604,17.388239,15.386895,,0.705616,0.39519882,0.59661674,0.20141792,0.056712240999600046
88265,369,338249,1703p012,5164,SER,170.4814869991835,1.302001239067597,0.033905286,57.702633,145.81726,220.44666,287.24634,1.5795659,1.7352887,1.0602068,1.2449248,3.0347295,21444.914,4.930082,1745319.9,-0.3097543,2136165.5,0.34405094,3863653.2,18.097012,17.090477,16.64174,16.354364,16.570211,17.019978,,,1.0065346,0.4487362,0.7361126,0.2873764,0.10531614690754697
