Group,Gal,ID,ra,dec,type,CHI2NU,XC_g,e_XC_g,YC_g,e_YC_g,RE_g,e_RE_g,MAG_g,e_MAG_g,n_g,e_n_g,AR_g,e_AR_g,PA_g,e_PA_g,XC_r,e_XC_r,YC_r,e_YC_r,RE_r,e_RE_r,MAG_r,e_MAG_r,n_r,e_n_r,AR_r,e_AR_r,PA_r,e_PA_r,XC_i,e_XC_i,YC_i,e_YC_i,RE_i,e_RE_i,MAG_i,e_MAG_i,n_i,e_n_i,AR_i,e_AR_i,PA_i,e_PA_i,XC_z,e_XC_z,YC_z,e_YC_z,RE_z,e_RE_z,MAG_z,e_MAG_z,n_z,e_n_z,AR_z,e_AR_z,PA_z,e_PA_z
1301,1301,2042,260.666519515,27.317580052,SER,0.451438203674399,344.3287,0.0083,343.6692,0.0074,13.0113,0.0363,17.7978,0.0023,1.2823,0.0054,0.9112,0.0014,-81.9032,0.6503,344.3287,0.0083,343.6692,0.0074,13.2364,0.0294,17.0883,0.0018,1.5455,0.0042,0.9112,0.0014,-81.9032,0.6503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344.3287,0.0083,343.6692,0.0074,13.6836,0.0739,16.5467,0.0038,2.0684,0.0105,0.9112,0.0014,-81.9032,0.6503
1302,1302,958,250.763092993,26.784376505,SER,0.411639341568432,344.4642,0.0034,343.7763,0.0090,25.9473,0.0560,17.9630,0.0020,1.1451,0.0041,0.2602,0.0003,-19.6509,0.0269,344.4642,0.0034,343.7763,0.0090,23.8574,0.0390,17.0044,0.0012,1.3968,0.0024,0.2602,0.0003,-19.6509,0.0269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344.4642,0.0034,343.7763,0.0090,19.7049,0.0662,16.2378,0.0023,1.8971,0.0064,0.2602,0.0003,-19.6509,0.0269
1303,1303,7630,314.577240226,1.018416244,DUP,0.751002271087295,343.7595,0.0029,343.5437,0.0048,20.6597,0.0347,16.8596,0.0013,1.6442,0.0035,0.4869,0.0003,9.7587,0.0337,343.7595,0.0029,343.5437,0.0048,20.6527,0.0224,15.9103,0.0008,1.7600,0.0021,0.4869,0.0003,9.7587,0.0337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,343.7595,0.0029,343.5437,0.0048,20.6388,0.0447,15.2049,0.0015,1.9901,0.0042,0.4869,0.0003,9.7587,0.0337
1304,1304,3691,172.668350086,-1.37944325,SER,0.698268485409126,343.9697,0.0058,344.0886,0.0049,11.7197,0.0556,18.2791,0.0039,1.4531,0.0102,0.4244,0.0007,-49.7470,0.0696,343.9697,0.0058,344.0886,0.0049,11.5552,0.0338,17.3446,0.0021,1.5275,0.0060,0.4244,0.0007,-49.7470,0.0696,343.9697,0.0058,344.0886,0.0049,11.3982,0.0300,16.9503,0.0018,1.5986,0.0052,0.4244,0.0007,-49.7470,0.0696,343.9697,0.0058,344.0886,0.0049,11.2283,0.0490,16.7097,0.0030,1.6755,0.0089,0.4244,0.0007,-49.7470,0.0696
1305,1305,3176,218.570523463,0.883552569,SER,1.03865807295314,343.4668,0.0036,343.6277,0.0029,11.5467,0.0125,17.6834,0.0010,0.9060,0.0020,0.7503,0.0005,69.2251,0.0948,343.4668,0.0036,343.6277,0.0029,11.6070,0.0087,17.0404,0.0007,1.1578,0.0013,0.7503,0.0005,69.2251,0.0948,343.4668,0.0036,343.6277,0.0029,11.6646,0.0127,16.6907,0.0021,1.3981,0.0020,0.7503,0.0005,69.2251,0.0948,343.4668,0.0036,343.6277,0.0029,11.7270,0.0207,16.5112,0.0013,1.6581,0.0033,0.7503,0.0005,69.2251,0.0948
1306,1306,4055,60.619308083,-5.346720801,SER,0.314077585540111,344.2575,0.0023,343.6622,0.0036,10.1252,0.0103,18.1177,0.0011,0.6410,0.0023,0.4059,0.0003,-32.4338,0.0316,344.2575,0.0023,343.6622,0.0036,9.8020,0.0071,17.3463,0.0009,0.8472,0.0016,0.4059,0.0003,-32.4338,0.0316,344.2575,0.0023,343.6622,0.0036,9.4937,0.0082,16.8751,0.0009,1.0439,0.0021,0.4059,0.0003,-32.4338,0.0316,344.2575,0.0023,343.6622,0.0036,9.1599,0.0127,16.6174,0.0011,1.2568,0.0033,0.4059,0.0003,-32.4338,0.0316
1307,1307,4208,123.28144061,23.002308162,SER,0.423372192693767,343.9949,0.0013,344.5334,0.0016,6.7701,0.0247,17.9997,0.0021,3.6639,0.0192,0.5154,0.0006,-23.4149,0.0544,343.9949,0.0013,344.5334,0.0016,6.6245,0.0161,17.0190,0.0014,3.8559,0.0126,0.5154,0.0006,-23.4149,0.0544,343.9949,0.0013,344.5334,0.0016,6.4856,0.0151,16.6478,0.0012,4.0390,0.0119,0.5154,0.0006,-23.4149,0.0544,343.9949,0.0013,344.5334,0.0016,6.3352,0.0230,16.3270,0.0019,4.2372,0.0181,0.5154,0.0006,-23.4149,0.0544
1309,1309,2774,175.348137011,5.026852778,SER,0.81893146763936,344.0298,0.0018,344.7850,0.0022,6.3871,0.0228,18.2623,0.0029,1.9883,0.0186,0.6265,0.0008,-31.2661,0.1114,344.0298,0.0018,344.7850,0.0022,5.7841,0.0145,17.4468,0.0017,2.4985,0.0105,0.6265,0.0008,-31.2661,0.1114,344.0298,0.0018,344.7850,0.0022,5.2087,0.0124,16.9023,0.0014,2.9854,0.0113,0.6265,0.0008,-31.2661,0.1114,344.0298,0.0018,344.7850,0.0022,4.5859,0.0189,16.6890,0.0023,3.5124,0.0203,0.6265,0.0008,-31.2661,0.1114
1311,1311,4014,193.176934819,-1.520570204,SER,0.598081803332374,344.0515,0.0042,343.3716,0.0067,10.1727,0.0163,18.1677,0.0016,0.7006,0.0035,0.5498,0.0006,-19.3700,0.0752,344.0515,0.0042,343.3716,0.0067,10.0124,0.0107,17.3576,0.0012,0.8528,0.0024,0.5498,0.0006,-19.3700,0.0752,344.0515,0.0042,343.3716,0.0067,9.8595,0.0133,16.9679,0.0014,0.9980,0.0030,0.5498,0.0006,-19.3700,0.0752,344.0515,0.0042,343.3716,0.0067,9.6940,0.0216,16.7063,0.0019,1.1552,0.0049,0.5498,0.0006,-19.3700,0.0752
1312,1312,2223,159.330033064,2.995441779,REX,0.501173345658261,343.4864,0.0050,344.3547,0.0054,13.7184,0.0167,17.6981,0.0013,0.6941,0.0018,0.9231,0.0006,29.5417,0.3917,343.4864,0.0050,344.3547,0.0054,13.3756,0.0107,16.9239,0.0008,0.8601,0.0011,0.9231,0.0006,29.5417,0.3917,343.4864,0.0050,344.3547,0.0054,13.0486,0.0136,16.5855,0.0010,1.0185,0.0016,0.9231,0.0006,29.5417,0.3917,343.4864,0.0050,344.3547,0.0054,12.6946,0.0226,16.3704,0.0015,1.1899,0.0028,0.9231,0.0006,29.5417,0.3917
1313,1313,9748,8.491542406,-0.357376795,SER,0.565583023820363,344.1061,0.0016,344.3216,0.0012,8.5895,0.0091,17.3640,0.0008,1.5257,0.0027,0.6918,0.0003,-68.2886,0.0479,344.1061,0.0016,344.3216,0.0012,8.6216,0.0055,16.5941,0.0005,1.7141,0.0016,0.6918,0.0003,-68.2886,0.0479,344.1061,0.0016,344.3216,0.0012,8.6523,0.0071,16.2401,0.0006,1.8938,0.0019,0.6918,0.0003,-68.2886,0.0479,344.1061,0.0016,344.3216,0.0012,8.6855,0.0123,16.0077,0.0010,2.0884,0.0033,0.6918,0.0003,-68.2886,0.0479
1314,1314,709,159.49177061,13.528470157,SER,0.440927148909428,343.5266,0.0024,344.1314,0.0013,9.8828,0.0315,18.1526,0.0020,2.8106,0.0118,0.2737,0.0003,69.8506,0.0260,343.5266,0.0024,344.1314,0.0013,9.3762,0.0193,17.2273,0.0012,2.7836,0.0074,0.2737,0.0003,69.8506,0.0260,343.5266,0.0024,344.1314,0.0013,8.8930,0.0176,16.8274,0.0012,2.7579,0.0068,0.2737,0.0003,69.8506,0.0260,343.5266,0.0024,344.1314,0.0013,8.3698,0.0288,16.5696,0.0020,2.7301,0.0109,0.2737,0.0003,69.8506,0.0260
1315,1315,435,352.831769752,13.48884802,SER,0.512838823213504,344.7644,0.0048,344.0349,0.0036,3.5551,0.0188,18.1866,0.0024,3.5978,0.0451,0.4253,0.0023,-61.1157,0.1570,344.7644,0.0048,344.0349,0.0036,3.9213,0.0137,17.2381,0.0020,3.2497,0.0278,0.4253,0.0023,-61.1157,0.1570,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344.7644,0.0048,344.0349,0.0036,4.6490,0.0232,16.5674,0.0026,2.5582,0.0320,0.4253,0.0023,-61.1157,0.1570
1318,1318,6482,142.728542374,3.993482063,DUP,0.584480544520865,344.4327,0.0018,344.0471,0.0014,21.3492,0.0701,16.5678,0.0020,3.4960,0.0093,0.5815,0.0003,-84.4537,0.0370,344.4327,0.0018,344.0471,0.0014,20.3584,0.0434,15.6978,0.0012,3.7102,0.0057,0.5815,0.0003,-84.4537,0.0370,344.4327,0.0018,344.0471,0.0014,19.4130,0.0424,15.3181,0.0012,3.9145,0.0060,0.5815,0.0003,-84.4537,0.0370,344.4327,0.0018,344.0471,0.0014,18.3897,0.0691,15.1281,0.0021,4.1357,0.0100,0.5815,0.0003,-84.4537,0.0370
1319,1319,2971,325.612880931,-7.405762731,SER,0.819855086381592,344.3220,0.0022,344.1649,0.0044,15.4924,0.0323,17.2021,0.0015,1.8014,0.0047,0.3513,0.0002,1.9615,0.0250,344.3220,0.0022,344.1649,0.0044,15.2069,0.0209,16.2714,0.0010,1.8056,0.0030,0.3513,0.0002,1.9615,0.0250,344.3220,0.0022,344.1649,0.0044,14.9344,0.0191,15.8670,0.0009,1.8095,0.0027,0.3513,0.0002,1.9615,0.0250,344.3220,0.0022,344.1649,0.0044,14.6394,0.0289,15.5906,0.0013,1.8138,0.0042,0.3513,0.0002,1.9615,0.0250
1320,1320,13167,219.382997882,0.060830616,DUP,0.781952255584258,343.5342,0.0012,344.5721,0.0009,9.7042,0.0228,17.9510,0.0014,2.8580,0.0086,0.4035,0.0002,53.4516,0.0250,343.5342,0.0012,344.5721,0.0009,9.3989,0.0140,16.9979,0.0008,3.0672,0.0053,0.4035,0.0002,53.4516,0.0250,343.5342,0.0012,344.5721,0.0009,9.1076,0.0109,16.5789,0.0008,3.2668,0.0043,0.4035,0.0002,53.4516,0.0250,343.5342,0.0012,344.5721,0.0009,8.7923,0.0169,16.2892,0.0010,3.4829,0.0066,0.4035,0.0002,53.4516,0.0250
1321,1321,2406,169.068964424,4.450605224,SER,0.446044013179895,343.9306,0.0021,344.1166,0.0028,4.7152,0.0185,18.5778,0.0027,2.8863,0.0290,0.4628,0.0010,-19.4264,0.0924,343.9306,0.0021,344.1166,0.0028,4.6191,0.0124,17.5815,0.0017,2.9597,0.0185,0.4628,0.0010,-19.4264,0.0924,343.9306,0.0021,344.1166,0.0028,4.5275,0.0130,17.1595,0.0020,3.0297,0.0185,0.4628,0.0010,-19.4264,0.0924,343.9306,0.0021,344.1166,0.0028,4.4283,0.0199,16.9074,0.0028,3.1056,0.0294,0.4628,0.0010,-19.4264,0.0924
1322,1322,5640,152.134992616,1.387025934,SER,0.82414140721349,344.0232,0.0026,344.3457,0.0018,8.9750,0.0055,17.9811,0.0005,0.6720,0.0013,0.4410,0.0002,54.9275,0.0266,344.0232,0.0026,344.3457,0.0018,8.8507,0.0055,17.2025,0.0007,0.9358,0.0013,0.4410,0.0002,54.9275,0.0266,344.0232,0.0026,344.3457,0.0018,8.7321,0.0088,16.7645,0.0010,1.1875,0.0024,0.4410,0.0002,54.9275,0.0266,344.0232,0.0026,344.3457,0.0018,8.6037,0.0135,16.5760,0.0011,1.4600,0.0037,0.4410,0.0002,54.9275,0.0266
1324,1324,4171,181.174250188,5.105635332,DEV,0.778579781750699,344.4005,0.0028,344.2122,0.0026,4.9483,0.0172,18.3580,0.0029,2.1800,0.0272,0.6765,0.0018,88.5782,0.2006,344.4005,0.0028,344.2122,0.0026,4.4524,0.0112,17.2607,0.0019,3.5910,0.0205,0.6765,0.0018,88.5782,0.2006,344.4005,0.0028,344.2122,0.0026,3.9793,0.0124,16.8810,0.0018,4.9372,0.0344,0.6765,0.0018,88.5782,0.2006,344.4005,0.0028,344.2122,0.0026,3.4671,0.0200,16.6420,0.0028,6.3945,0.0565,0.6765,0.0018,88.5782,0.2006
1325,1325,5078,340.121639083,-1.224650965,SER,0.840806635618781,343.4400,0.0034,343.9077,0.0047,14.9647,0.0589,18.2444,0.0031,1.5975,0.0083,0.6365,0.0008,14.3724,0.0980,343.4400,0.0034,343.9077,0.0047,14.9124,0.0350,17.2944,0.0017,1.9827,0.0045,0.6365,0.0008,14.3724,0.0980,343.4400,0.0034,343.9077,0.0047,14.8626,0.0448,16.8948,0.0021,2.3502,0.0062,0.6365,0.0008,14.3724,0.0980,343.4400,0.0034,343.9077,0.0047,14.8087,0.0780,16.6323,0.0034,2.7481,0.0113,0.6365,0.0008,14.3724,0.0980
1326,1326,7352,197.244693069,-2.890938608,SER,0.345871080221323,344.4003,0.0033,344.6086,0.0019,11.3969,0.0079,17.7339,0.0008,0.4263,0.0016,0.4767,0.0002,-69.5194,0.0282,344.4003,0.0033,344.6086,0.0019,10.6700,0.0053,16.9269,0.0005,0.7032,0.0010,0.4767,0.0002,-69.5194,0.0282,344.4003,0.0033,344.6086,0.0019,9.9763,0.0062,16.5096,0.0006,0.9673,0.0015,0.4767,0.0002,-69.5194,0.0282,344.4003,0.0033,344.6086,0.0019,9.2255,0.0099,16.2957,0.0008,1.2533,0.0026,0.4767,0.0002,-69.5194,0.0282
1327,1327,5051,160.122002185,5.130723665,SER,0.777031888738556,344.0689,0.0020,343.9983,0.0019,3.6993,0.0129,18.5207,0.0027,3.0347,0.0310,0.7573,0.0015,70.7785,0.2221,344.0689,0.0020,343.9983,0.0019,3.5949,0.0079,17.6189,0.0016,3.1701,0.0187,0.7573,0.0015,70.7785,0.2221,344.0689,0.0020,343.9983,0.0019,3.4953,0.0075,17.2396,0.0015,3.2992,0.0184,0.7573,0.0015,70.7785,0.2221,344.0689,0.0020,343.9983,0.0019,3.3874,0.0124,17.0332,0.0025,3.4390,0.0310,0.7573,0.0015,70.7785,0.2221
1328,1328,4975,250.199072475,26.101127498,SER,0.467204228494561,344.1057,0.0024,344.0393,0.0027,7.5795,0.0409,18.1880,0.0033,3.0897,0.0220,0.7184,0.0014,-35.2402,0.1833,344.1057,0.0024,344.0393,0.0027,7.5468,0.0269,17.2156,0.0021,3.4205,0.0140,0.7184,0.0014,-35.2402,0.1833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344.1057,0.0024,344.0393,0.0027,7.4816,0.0506,16.5324,0.0036,4.0776,0.0267,0.7184,0.0014,-35.2402,0.1833
1329,1329,5611,10.66966382,-10.770297887,EXP,0.364454979243742,344.4190,0.0042,343.6163,0.0031,7.7734,0.0133,18.2886,0.0015,0.8987,0.0043,0.6310,0.0006,76.5152,0.0840,344.4190,0.0042,343.6163,0.0031,7.6520,0.0091,17.6107,0.0010,0.9872,0.0027,0.6310,0.0006,76.5152,0.0840,344.4190,0.0042,343.6163,0.0031,7.5361,0.0095,17.2308,0.0010,1.0716,0.0029,0.6310,0.0006,76.5152,0.0840,344.4190,0.0042,343.6163,0.0031,7.4106,0.0143,17.0622,0.0014,1.1629,0.0048,0.6310,0.0006,76.5152,0.0840
1331,1331,2432,229.138757803,3.935927371,SER,0.339198430629244,344.1645,0.0019,344.2307,0.0020,6.0461,0.0569,18.3709,0.0042,7.9732,0.0752,0.9535,0.0018,62.3484,1.2043,344.1645,0.0019,344.2307,0.0020,5.5295,0.0358,17.4300,0.0026,8.0114,0.0429,0.9535,0.0018,62.3484,1.2043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344.1645,0.0019,344.2307,0.0020,4.5032,0.0641,16.8160,0.0060,8.0873,0.1051,0.9535,0.0018,62.3484,1.2043
1332,1332,36,131.38316931,30.530739828,REX,0.41242614659877,343.3918,0.0041,343.8345,0.0044,11.1893,0.0120,17.2240,0.0011,0.8317,0.0018,0.9273,0.0006,26.3654,0.3902,343.3918,0.0041,343.8345,0.0044,10.9706,0.0079,16.6107,0.0007,0.9829,0.0011,0.9273,0.0006,26.3654,0.3902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,343.3918,0.0041,343.8345,0.0044,10.5360,0.0191,16.1204,0.0015,1.2832,0.0031,0.9273,0.0006,26.3654,0.3902
1333,1333,7519,188.036429099,11.858951878,SER,0.614315075844641,343.7657,0.0007,343.8297,0.0008,5.5848,0.0170,17.9905,0.0016,4.7942,0.0202,0.6053,0.0005,39.4831,0.0506,343.7657,0.0007,343.8297,0.0008,5.4521,0.0110,17.0816,0.0010,4.9135,0.0129,0.6053,0.0005,39.4831,0.0506,343.7657,0.0007,343.8297,0.0008,5.3254,0.0103,16.6966,0.0011,5.0272,0.0118,0.6053,0.0005,39.4831,0.0506,343.7657,0.0007,343.8297,0.0008,5.1883,0.0159,16.4320,0.0015,5.1504,0.0184,0.6053,0.0005,39.4831,0.0506
1334,1334,5388,197.314785553,11.700329779,SER,0.458897751492538,343.8965,0.0101,344.0825,0.0077,22.9202,0.0242,17.4637,0.0012,0.5662,0.0019,0.3475,0.0003,52.7359,0.0279,343.8965,0.0101,344.0825,0.0077,21.9952,0.0169,16.7807,0.0010,0.6854,0.0012,0.3475,0.0003,52.7359,0.0279,343.8965,0.0101,344.0825,0.0077,21.1127,0.0193,16.4598,0.0013,0.7991,0.0016,0.3475,0.0003,52.7359,0.0279,343.8965,0.0101,344.0825,0.0077,20.1574,0.0296,16.2710,0.0013,0.9223,0.0028,0.3475,0.0003,52.7359,0.0279
1335,1335,3468,211.161507377,-2.336987203,SER,0.677306321209553,344.2245,0.0051,344.3254,0.0048,9.5747,0.0553,18.1826,0.0040,2.1764,0.0175,0.9113,0.0019,79.0935,0.7828,344.2245,0.0051,344.3254,0.0048,8.5336,0.0332,17.5898,0.0028,2.2029,0.0102,0.9113,0.0019,79.0935,0.7828,344.2245,0.0051,344.3254,0.0048,7.5403,0.0267,17.2886,0.0024,2.2281,0.0095,0.9113,0.0019,79.0935,0.7828,344.2245,0.0051,344.3254,0.0048,6.4651,0.0438,17.2058,0.0045,2.2554,0.0164,0.9113,0.0019,79.0935,0.7828
1336,1336,2485,326.784318022,-8.550231267,SER,0.457143308979925,344.2911,0.0037,343.4182,0.0045,9.6278,0.0116,18.0457,0.0012,0.8289,0.0023,0.7954,0.0006,2.3422,0.1464,344.2911,0.0037,343.4182,0.0045,9.3975,0.0076,17.3044,0.0009,1.0316,0.0014,0.7954,0.0006,2.3422,0.1464,344.2911,0.0037,343.4182,0.0045,9.1777,0.0108,16.9473,0.0011,1.2249,0.0023,0.7954,0.0006,2.3422,0.1464,344.2911,0.0037,343.4182,0.0045,8.9399,0.0180,16.7453,0.0016,1.4342,0.0039,0.7954,0.0006,2.3422,0.1464
1337,1337,5463,176.683578855,-0.226116252,SER,0.671986961853073,343.6216,0.0035,343.8326,0.0018,9.2329,0.0144,18.0782,0.0012,1.2933,0.0040,0.3756,0.0003,78.1205,0.0308,343.6216,0.0035,343.8326,0.0018,9.1312,0.0096,17.1922,0.0008,1.3565,0.0026,0.3756,0.0003,78.1205,0.0308,343.6216,0.0035,343.8326,0.0018,9.0342,0.0105,16.7455,0.0012,1.4168,0.0029,0.3756,0.0003,78.1205,0.0308,343.6216,0.0035,343.8326,0.0018,8.9292,0.0164,16.5032,0.0012,1.4820,0.0046,0.3756,0.0003,78.1205,0.0308
1338,1338,3910,176.888742269,10.012476013,SER,0.396854623896907,344.6962,0.0063,344.4458,0.0031,28.8878,0.1084,17.8909,0.0027,1.9611,0.0085,0.1646,0.0002,63.9764,0.0167,344.6962,0.0063,344.4458,0.0031,26.4247,0.0673,17.0679,0.0018,2.1414,0.0056,0.1646,0.0002,63.9764,0.0167,344.6962,0.0063,344.4458,0.0031,24.0745,0.0590,16.7367,0.0016,2.3135,0.0059,0.1646,0.0002,63.9764,0.0167,344.6962,0.0063,344.4458,0.0031,21.5304,0.0935,16.4180,0.0028,2.4998,0.0094,0.1646,0.0002,63.9764,0.0167
1339,1339,4235,240.686578566,-0.680560319,REX,0.478209990873372,344.5438,0.0094,344.1179,0.0080,12.7763,0.1286,18.5301,0.0079,2.1016,0.0265,0.7208,0.0026,-69.4060,0.3525,344.5438,0.0094,344.1179,0.0080,12.9027,0.0716,17.4744,0.0077,2.8282,0.0163,0.7208,0.0026,-69.4060,0.3525,344.5438,0.0094,344.1179,0.0080,13.0233,0.1096,16.9636,0.0060,3.5214,0.0269,0.7208,0.0026,-69.4060,0.3525,344.5438,0.0094,344.1179,0.0080,13.1539,0.1977,16.9272,0.0472,4.2718,0.0468,0.7208,0.0026,-69.4060,0.3525
1340,1340,7699,185.735566107,2.063676264,REX,0.62415063144935,344.4777,0.0086,344.5161,0.0077,20.9682,0.1046,17.6675,0.0041,1.7080,0.0098,0.8950,0.0017,-50.8355,0.6776,344.4777,0.0086,344.5161,0.0077,19.3240,0.0595,17.1491,0.0023,1.9216,0.0055,0.8950,0.0017,-50.8355,0.6776,344.4777,0.0086,344.5161,0.0077,17.7551,0.0866,16.9128,0.0043,2.1255,0.0100,0.8950,0.0017,-50.8355,0.6776,344.4777,0.0086,344.5161,0.0077,16.0569,0.1546,16.8429,0.0068,2.3461,0.0179,0.8950,0.0017,-50.8355,0.6776
1342,1342,4483,146.88668799,10.752425806,SER,0.525459452320504,344.7685,0.0009,344.1335,0.0009,17.4993,0.0480,16.2724,0.0010,8.4307,0.0150,0.9667,0.0006,68.1329,0.5703,344.7685,0.0009,344.1335,0.0009,12.7265,0.0321,15.4557,0.0010,6.9774,0.0108,0.9667,0.0006,68.1329,0.5703,344.7685,0.0009,344.1335,0.0009,8.1725,0.0174,15.3240,0.0009,5.5908,0.0089,0.9667,0.0006,68.1329,0.5703,344.7685,0.0009,344.1335,0.0009,3.2429,0.0070,15.3010,0.0008,4.0898,0.0104,0.9667,0.0006,68.1329,0.5703
1343,1343,3572,176.371937235,-3.705794987,SER,0.796289175456434,344.2025,0.0058,344.3816,0.0040,18.5473,0.0609,17.7280,0.0024,1.6834,0.0068,0.4001,0.0005,-55.9701,0.0475,344.2025,0.0058,344.3816,0.0040,17.2846,0.0429,16.9282,0.0020,1.7933,0.0047,0.4001,0.0005,-55.9701,0.0475,344.2025,0.0058,344.3816,0.0040,16.0798,0.0431,16.5282,0.0020,1.8982,0.0055,0.4001,0.0005,-55.9701,0.0475,344.2025,0.0058,344.3816,0.0040,14.7755,0.0620,16.3903,0.0028,2.0118,0.0085,0.4001,0.0005,-55.9701,0.0475
1344,1344,2341,328.812091929,-7.549483827,SER,0.335060704967357,344.3188,0.0008,343.8662,0.0005,8.1274,0.0116,18.4784,0.0010,2.9754,0.0100,0.2487,0.0002,-74.7054,0.0088,344.3188,0.0008,343.8662,0.0005,7.3893,0.0036,17.4864,0.0003,3.0253,0.0027,0.2487,0.0002,-74.7054,0.0088,344.3188,0.0008,343.8662,0.0005,6.6850,0.0084,17.1072,0.0010,3.0729,0.0079,0.2487,0.0002,-74.7054,0.0088,344.3188,0.0008,343.8662,0.0005,5.9226,0.0180,16.9013,0.0018,3.1245,0.0168,0.2487,0.0002,-74.7054,0.0088
1345,1345,1359,249.084883879,25.368266554,SER,0.387552788190947,343.6210,0.0046,344.2076,0.0020,14.6303,0.0198,17.7061,0.0011,1.2512,0.0036,0.2576,0.0002,77.1054,0.0221,343.6210,0.0046,344.2076,0.0020,13.3705,0.0137,16.9421,0.0009,1.4010,0.0026,0.2576,0.0002,77.1054,0.0221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,343.6210,0.0046,344.2076,0.0020,10.8673,0.0174,16.3838,0.0010,1.6986,0.0046,0.2576,0.0002,77.1054,0.0221
1346,1346,3163,336.304393215,13.136094854,SER,0.661815007314243,344.3889,0.0053,343.4570,0.0045,21.2191,0.1243,17.7880,0.0040,2.5015,0.0131,0.7150,0.0012,-63.3492,0.1745,344.3889,0.0053,343.4570,0.0045,19.6808,0.0858,16.8327,0.0029,2.6587,0.0094,0.7150,0.0012,-63.3492,0.1745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344.3889,0.0053,343.4570,0.0045,16.6243,0.1140,16.1826,0.0043,2.9712,0.0157,0.7150,0.0012,-63.3492,0.1745
1347,1347,4558,124.192022126,30.173960239,SER,0.443037508511555,344.4388,0.0040,344.9057,0.0027,16.0263,0.0193,17.4169,0.0010,1.1329,0.0030,0.2432,0.0002,-56.5873,0.0150,344.4388,0.0040,344.9057,0.0027,15.9787,0.0121,16.4779,0.0006,1.2911,0.0020,0.2432,0.0002,-56.5873,0.0150,344.4388,0.0040,344.9057,0.0027,15.9333,0.0148,16.0939,0.0009,1.4421,0.0023,0.2432,0.0002,-56.5873,0.0150,344.4388,0.0040,344.9057,0.0027,15.8841,0.0249,15.7835,0.0010,1.6055,0.0038,0.2432,0.0002,-56.5873,0.0150
1348,1348,8177,190.370508852,2.171288664,SER,0.711461407899233,344.0149,0.0006,344.1133,0.0009,9.2926,0.0312,17.6127,0.0018,4.4987,0.0166,0.3622,0.0002,-30.3172,0.0166,344.0149,0.0006,344.1133,0.0009,9.2110,0.0101,16.5991,0.0005,4.7308,0.0054,0.3622,0.0002,-30.3172,0.0166,344.0149,0.0006,344.1133,0.0009,9.1331,0.0209,16.2512,0.0012,4.9522,0.0110,0.3622,0.0002,-30.3172,0.0166,344.0149,0.0006,344.1133,0.0009,9.0488,0.0456,15.9879,0.0025,5.1919,0.0240,0.3622,0.0002,-30.3172,0.0166
1349,1349,4090,314.636581978,0.295460049,SER,0.792597845063356,344.2698,0.0032,344.0472,0.0034,23.0215,0.3022,18.1661,0.0067,4.8238,0.0522,0.4250,0.0013,36.6884,0.0967,344.2698,0.0032,344.0472,0.0034,20.0864,0.2039,17.1104,0.0048,6.1586,0.0435,0.4250,0.0013,36.6884,0.0967,344.2698,0.0032,344.0472,0.0034,17.2860,0.1800,16.6472,0.0048,7.4322,0.0569,0.4250,0.0013,36.6884,0.0967,344.2698,0.0032,344.0472,0.0034,14.2545,0.2540,16.3301,0.0068,8.8109,0.0840,0.4250,0.0013,36.6884,0.0967
1350,1350,5802,162.097274495,6.785213055,SER,0.397438835018297,343.7347,0.0024,343.6610,0.0015,6.7185,0.0099,18.5003,0.0010,1.4245,0.0057,0.3389,0.0004,-88.5410,0.0310,343.7347,0.0024,343.6610,0.0015,6.5479,0.0060,17.5212,0.0007,1.5816,0.0034,0.3389,0.0004,-88.5410,0.0310,343.7347,0.0024,343.6610,0.0015,6.3851,0.0071,17.1256,0.0007,1.7315,0.0039,0.3389,0.0004,-88.5410,0.0310,343.7347,0.0024,343.6610,0.0015,6.2088,0.0121,16.8508,0.0013,1.8938,0.0066,0.3389,0.0004,-88.5410,0.0310
